id,text,tweet_url,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista/machista/LGBTfóbico?
(1=sim, 0=não)"
1566881086470324226,"@ThiagoResiste Não é servir café, seu burro, é servir sopa 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣",https://www.twitter.com/Rodrigo708071/status/1566881086470324226,,,
1563919142691930112,"@magnusgoulart @taoquei1 Não é isso imbecil, se é alguem de direita falando isso, o cabeça de pica manda prender. Ps: Essa Blogueirinha é uma das maiores vozes da direita babaca.",https://www.twitter.com/LedStreet1/status/1563919142691930112,,,
1570908076164943873,@delegadoramagem @Kaleo79875089 Só está fazendo isso para se eleger! Continua sendo traíra.,https://www.twitter.com/guidocusin/status/1570908076164943873,,,
1566862783848775685,@tiagoprata eu não sou acolhedora como vc kkkk só tô rezando que acabe logo e não voltem nunca mais 🙏,https://www.twitter.com/exulias/status/1566862783848775685,,,
1573161003243950080,@LorenzonItalo Vocês são doentes demais,https://www.twitter.com/danielbarbossa/status/1573161003243950080,,,
1563936462890045440,"@magnusgoulart @taoquei1 Da prá ver seu caráter,se tem , adorador de ladrão",https://www.twitter.com/PauloRobertoPd4/status/1563936462890045440,,,
1569789184696586240,@filipebarrost Cadeia pra esse vagabundo...,https://www.twitter.com/marcaoross/status/1569789184696586240,,,
1561448423894781958,@andrefernm Tchutchuca safada!,https://www.twitter.com/TiozinhoT/status/1561448423894781958,,,
1572278779954823169,@BohnGass Vai come xucrute alemão bobo.. vergonha do RS....,https://www.twitter.com/Luiz76600279/status/1572278779954823169,,,
1573682151496847361,@dep_padrejoao Kkkkkkkkkkkk vai bosta nenhuma. Kkk,https://www.twitter.com/Ninguem03696909/status/1573682151496847361,,,
1562821559731245058,"@CesarAMelllo @BrazilFight Boa vamos ver se com a vitória de biroliro ele dá uma força e coloca uns armamentistas no EB e na PF, fim da autorização e craf em 5 dias.",https://www.twitter.com/FernadoPenatti/status/1562821559731245058,,,
1568387725157335041,@Marceloalvaroan Seu idiota,https://www.twitter.com/William37849358/status/1568387725157335041,,,
1570993590217895938,"@danielsoranz @YouTube Reta final! O Rio vai eleger um deputado federal que é motivo de orgulho para todos nós!! 
#DanielSoranz5588",https://www.twitter.com/Lilu_Alves/status/1570993590217895938,,,
1561326992284344320,@IvanValente Sai pra lá tchutchuca de ladrão,https://www.twitter.com/Fernand50643217/status/1561326992284344320,,,
1564060778474397696,"@cabojunioamaral ela não foi jangada, ela foi violentada! Típico do machista misógino e violento presidente que só virão “machão” para atacar mulher",https://www.twitter.com/vicorazza/status/1564060778474397696,,,
1567074718074683394,"@BolsonaroSP Enfim Acertou miserávi ""ano que vem o novo presidente"" kkk",https://www.twitter.com/regbern1/status/1567074718074683394,,,
1570464513685700612,"@SoldadoFruet (a) Machão (mas machão com mais 4 machos juntos e a esposa) vai no evento, onde  falam que ele gastou mais de 170 mil com gasolina, ELE FICA PUTINHA (putinho com + 4 CARAS JUNTO). Sr vai ser exposto pelos gastos, se achar ruim, vem dar tapa aqi https://t.co/SyXmhOAHzD",https://www.twitter.com/RcRoblesS/status/1570464513685700612,,,
1570460646399180800,"@SoldadoFruet Vagabundo, ladrão e covarde!!!",https://www.twitter.com/Leondsc1503/status/1570460646399180800,,,
1569512654909362181,@FelipePedri @mmvsantiago Vital! Esse IPEC de hoje é crime!,https://www.twitter.com/Bobmeirelles/status/1569512654909362181,,,
1561826062891352064,@lpbragancabr A coisa mais cafona do mundo,https://www.twitter.com/samelove2301/status/1561826062891352064,,,
1575137844624064514,@GuilhermeBoulos @rodrigogarcia_ Que cara de pau. Espanca menor e quer sair como vítima. Toma vergonha invasor.,https://www.twitter.com/mariateixeira_m/status/1575137844624064514,,,
1561873893710774274,"@depchinaglia Burro
Burro
Burro
Burro
Para de coçar a bunda https://t.co/3JgIn0fMiY",https://www.twitter.com/rosepandrade/status/1561873893710774274,,,
1564257437686923265,@DFDanielFreitas @Carolmph E tem trouxa qie sai repetindo o que ele falou😒🙄👎,https://www.twitter.com/mirazzante/status/1564257437686923265,,,
1563557623340810241,@DiogoForjaz Canalha safado 🤮🤮,https://www.twitter.com/SoniaRo50442246/status/1563557623340810241,,,
1566786799367864321,@drviniciussp E ela de blusa vermelha 😬,https://www.twitter.com/GolinoDaniele/status/1566786799367864321,,,
1572609679221563395,@IvanValente Você é um bobão comunista de m.... se acredita nessas pesquisas que vocês próprios encomendaram é porque estão próximos da psicopatia. Veja o Datapovo nas ruas.,https://www.twitter.com/JulioGu28061471/status/1572609679221563395,,,
1575300882639593472,@ToninhoVespoli Kakakakakakakakaka,https://www.twitter.com/gabrilamorim/status/1575300882639593472,,,
1562102494628651009,"@djalmaneryneto Bozolixos são td machão em bando ,qd vão preso ,chora ,escreve carta para mãe kkkkk são piadas",https://www.twitter.com/CrisHer63416190/status/1562102494628651009,,,
1560686358804529157,@DelegadoSaraiva Só não vale o Bananinha! Por favor!!! Fora com essa corja de gente.,https://www.twitter.com/Cassio_CR76/status/1560686358804529157,,,
1562211944706326528,"@deltanmd Deltan que merda e está que tu disse que bota no Bostonaro.
Tô fora.",https://www.twitter.com/AVolpiano/status/1562211944706326528,,,
1571156018884640770,@deltanmd @brasil247 Essa esquerda é mais suja que pau de galinheiro,https://www.twitter.com/giopotrich/status/1571156018884640770,,,
1574197830297583616,"@ThiagoResiste Parem de levantar a bola do terceiro colocado, PQP!!!",https://www.twitter.com/birinha70/status/1574197830297583616,,,
1576147848378216449,@capitaoderrite O tiozão da coxinha 🫵😂 Ô dilicia hein 😋,https://www.twitter.com/LiaFerr60193125/status/1576147848378216449,,,
1573994167386112000,"@cassiomoreira Deixa de ser covarde e vai la apoiar o teu bandido de estimação, larga o PDT adorador de ladrao",https://www.twitter.com/ideallyouthere/status/1573994167386112000,,,
1576211239101136896,@edsonsalomaosp Agressor e assediador de mulheres.,https://www.twitter.com/paulocesardjr/status/1576211239101136896,,,
1575312183730356224,@carlosjordy É uma doente!,https://www.twitter.com/silviagferrante/status/1575312183730356224,,,
1570396561166970881,"@andreporci @BolsonaroSP Des de quando o Bolsonaro é homem de palavra ? Um cu cagado,  mentiroso misógino criminoso negacionista genocida sem caráter.  Um nada . Um covarde . Ladrão corrupto . Só não está na cadeia porquê tem a 🖊 caneta . POBRE BRASIL POBRES BRASILEIROS.",https://www.twitter.com/AmauriD44881092/status/1570396561166970881,,,
1563677888481746944,@celamericosp O boner é chuchuca do luladrão e os que o apóiam também vai bolsonaro,https://www.twitter.com/Erasmogomesdes8/status/1563677888481746944,,,
1576069242243682304,@BolsonaroSP Ta chegando a hora seu bananinha Zé ruela 🤣😂😂🤣😂😂🤣,https://www.twitter.com/CHICOSINCERO75/status/1576069242243682304,,,
1567557492397203461,@WilliamJacob Você é bozo!! E não tem coragem de assumir!!,https://www.twitter.com/JoaquimPassos6/status/1567557492397203461,,,
1567699875684384769,@zeca_dirceu Que broxa,https://www.twitter.com/cassiajonice/status/1567699875684384769,,,
1566116521121914880,@RogerioCorreia_ Só ladrão apoia a esquerda.  Devolvam o dinheiro do povo ladrões machistas!,https://www.twitter.com/felipede007/status/1566116521121914880,,,
1574949681352036352,"@GeneralGirao LEI Nº 6.880, DE 9 DE DEZEMBRO DE 1980

SEÇÃO II
Da Ética Militar

XVIII - abster-se, na inatividade, do uso das designações hierárquicas:

        a) em atividades político-partidárias;

O senhor está fora da Lei, isto é,  um manda e o outro obedece. A Lei manda e o sr. obedece.",https://www.twitter.com/Julio83Tinga/status/1574949681352036352,,,
1572585758619504640,@deltanmd Kkkkkkkkkkk Você não vai ganhar nada Traíra 😡,https://www.twitter.com/Andrdacruzsant2/status/1572585758619504640,,,
1564350259509305344,@RubensOtoni Será se ela já acordou da porrada verbal e de luva de pelica que o LULA deu nela.,https://www.twitter.com/Profbruno5/status/1564350259509305344,,,
1564082476078829568,"@erlan_bastos Você está usando drugas ou está bêbado, puxa saco de cachaceiro.
Seu insignificante",https://www.twitter.com/AlexPieroni937/status/1564082476078829568,,,
1570872989809545217,@leosiqueirabr Esse cara é um babaca.. só fala merda,https://www.twitter.com/cxswaste/status/1570872989809545217,,,
1573781347340009476,"@CardosoJrDavid E está com ele de novo, criatura asquerosa 🤢",https://www.twitter.com/rizyachela/status/1573781347340009476,,,
1566886717063413760,"@dep_padrejoao @jose_simao Padre do partido das trevas, é foda",https://www.twitter.com/jlnascimento197/status/1566886717063413760,,,
1571303385839636481,@BrunoEnglerDM @nikolas_dm Esse pobi deve se tremer todin ! 😂😂,https://www.twitter.com/_ReIsa1/status/1571303385839636481,,,
1565382239612968961,@erlan_bastos Cuzão do caraleo!!!,https://www.twitter.com/Boytoy03556830/status/1565382239612968961,,,
1574011645633888257,@cassiomoreira Você está de sacanagem,https://www.twitter.com/extse1_shawty/status/1574011645633888257,,,
1567081077885308935,"@OsmarTerra Tá delirando, vá ao médico vê se sua cabeça está funcionando direito. Seu terra plana.",https://www.twitter.com/jeagust/status/1567081077885308935,,,
1564052148299636738,@marcofeliciano EITA INVEJINHA,https://www.twitter.com/FachinUhu/status/1564052148299636738,,,
1576563654434381824,@marcelvanhattem Q baboseira.,https://www.twitter.com/leandrovianas/status/1576563654434381824,,,
1573327389416984576,"@ArthurWeint @marciosabedotti #TarcisioGovernador10 

Os pátati-patatá estão enlouquecidas kkkkkk",https://www.twitter.com/DomBaruque/status/1573327389416984576,,,
1575687869099757568,@AbrahamWeint Vai sonhando moleque 😴.,https://www.twitter.com/Weslei_Rocha/status/1575687869099757568,,,
1563186401474007043,@tuliogadelha Continua sendo o mesmo ladrão de sempre. Lulaladrão teu lugar é na prisão https://t.co/bznyF0YGum,https://www.twitter.com/Ronaldo05601665/status/1563186401474007043,,,
1564075791184453633,@carteiroreaca Tá bem. Solto.,https://www.twitter.com/tooncosta/status/1564075791184453633,,,
1564082295513939968,@BrunoEnglerDM ladrão 👉🧔🏻,https://www.twitter.com/Fernan22Carlos/status/1564082295513939968,,,
1565445529840091140,@heldersalomao @SF_Moro Tchutchuca do Bozo... 🙄,https://www.twitter.com/CARMINHABRANCO/status/1565445529840091140,,,
1569188925700460545,"@f 夏の夜の夢 サイドチェンジ 交換先を探しています。

【譲】9/20 昼 1階H〜J列 上手
9/23 夜 1階A〜C列 上手（各1枚＋上乗せ）

【求】9/22、9/25 XB〜XC列

事前都内/当日手渡し
お心当たりある方は大体の座席番号記入の上dmお願いします。
#夏の夜の夢交換 #夏の夜の夢譲",https://www.twitter.com/_trhk_ac/status/1569188925700460545,,,
1564371307705294851,@tuliogadelha Kkkk cara foi preso e ladrão que quer chame de amor para de fala merda,https://www.twitter.com/GeilsonSouza18/status/1564371307705294851,,,
1565880605849575424,"@BolsonaroSP ouvi um MIMIMI sofrido?

reclama com as empresas comunistas do vale do silício bonitão",https://www.twitter.com/Hdracco/status/1565880605849575424,,,
1562950349383962626,@rfalcao13 Velho burro do caralho!!!!,https://www.twitter.com/Sidneicoelho9/status/1562950349383962626,,,
1564410296940257280,"@tuliogadelha Kkkkk, imbecil",https://www.twitter.com/BiraOso/status/1564410296940257280,,,
1576580985030074369,@andrefernm @Carva89717062 Kkkkkk,https://www.twitter.com/MHarmenon/status/1576580985030074369,,,
1562158547558883329,@djalmaneryneto Kkkkkkk cagou nas calças em bunda mole !!!!!,https://www.twitter.com/vidalbrazuca/status/1562158547558883329,,,
1561947389463859200,@rsallesmma Essa mulher é só ranço além de feia.,https://www.twitter.com/Ninacaldeira1/status/1561947389463859200,,,
1565275278749884419,"@capitaoderrite PQP, um vagabundo desse só pode ser financiado pelo crime organizado",https://www.twitter.com/Marcelopx4/status/1565275278749884419,,,
1568385987780427777,"@Marceloalvaroan Cheira enxofre, esse verme.",https://www.twitter.com/DireitaDrica/status/1568385987780427777,,,
1562104271608348673,@djalmaneryneto Coisa de donzelo,https://www.twitter.com/rodrigo_caribe/status/1562104271608348673,,,
1574744185797627904,@AbrahamWeint Vc é doente mesmo,https://www.twitter.com/andrade55491831/status/1574744185797627904,,,
1576580815860834305,@marcelvanhattem Vagabundo,https://www.twitter.com/RM__23__/status/1576580815860834305,,,
1560305237566570498,@AragaoMosart Só as TCHUTCHUCA DO CENTRÃO,https://www.twitter.com/Mateus_sls/status/1560305237566570498,,,
1561444837026664453,"@Glauber_Braga Meu VOTO é TEU, homi q mata a cobra é mostra o pau",https://www.twitter.com/mariagraaribei1/status/1561444837026664453,,,
1565833292900966401,@BohnGass Grande porcaria mula e esse Felipe feto,https://www.twitter.com/CoutinhoAbdora/status/1565833292900966401,,,
1574591128099516417,"@bibonunes1 Você é financiado por contrabandista, fascista.",https://www.twitter.com/A_ToRyBa/status/1574591128099516417,,,
1575694518078218240,@carteiroreaca Kkkkkkkk,https://www.twitter.com/Celso85542817/status/1575694518078218240,,,
1559688307621216258,@CesarAMelllo @rmotta2 Playboy babaca,https://www.twitter.com/2palitos/status/1559688307621216258,,,
1575953868617584640,"@zeca_dirceu Vai TNC, seu FDP…… vagabundo! Tchutchuca do papai!!",https://www.twitter.com/suzana39559214/status/1575953868617584640,,,
1559945963808096257,"@marceloramosam El padrinho gosta de ser paparicado, pixulé não sai de graça né.",https://www.twitter.com/MarcelH2H2/status/1559945963808096257,,,
1561857959117963264,@GTavaresPCB Eu tô aqui morrendo de rir do liberal que não conhece o básico do marginalismo. O cara tem que ser muito burro para cair nessa….,https://www.twitter.com/AlexandreFenel1/status/1561857959117963264,,,
1575206023086088193,"@pauloteixeira13 https://t.co/oI3hqoFpkh
Fogo ""amigo""... Q o Bozo é louco, isso já sabíamos. O gado podia pastar de vez em Miami... Ou, se forem inteligentes, o que é improvável, esperar o lula ganhar pra voltarem a viajar/mugir buuh/sonegar com os contraBANDO$  de iPhone$, macboock$, perfume$...",https://www.twitter.com/crise_in/status/1575206023086088193,,,
