id,created_at,text,tweet_url,direct_reply,batch_user,hate_score,target_prob,filename
gAAAAABj7UmKt5HTYFiaU-yyN5WQDn7qGseBVK78OYjHrXc2K8ilnotnFn6tQkCu5h6f6f0ic4dUC0-1hnIIiBZwG-8QXEw9eQyn3a19pJPma3OVbYtw5RI=,2022-09-12 17:07:23-03:00,@juujuferrari Vai sair pelada na esplanada???,gAAAAABj7UmKygxS38UySlaihcIDKCXlp5r1DCYm_Xr0Q71mxvEu42v7OW7zZFRpjLnZauzaq9hy0ZwoCg1hqtGAGXXIeAH-5BQ65MOf0hNA1ZRPsOHI4SKUC6yuVrHDoi4AU7fNvPwUv2L0Sigx4BfJKmrt4icQSA==,1,2640694478,0.35726082,0.20128700718173168,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKo3XbJWr152qNeIL0PDD0KOOcAfmMerfHLjVlcRTMg_dFGO4mcoFYmb4zVZYuFXZM3wapGRDszRnn-fiz5cE5UGIOvyDiMsA12QkjmkTRvsY=,2022-09-12 16:32:58-03:00,@juujuferrari De- puta- da?,gAAAAABj7UmKJhIt-IbVy71uiV4fu_L0mjg_vzSMVLBoUPhUuHWyFurlVonYM_VTgM9R2ZVjkDccGI6oHbMY-NwYuFqNH2UCwdiRexEMvOmuadCAMMdP64XwDwDnuRqXgR-U_kFp2Ssq1SZYoSO5u39-rgeY3soESg==,1,2640694478,0.810251,0.6397873245517491,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKbT7JujaMNjxaAuAelhGWf0d6KedLdzx5DPfXa_vekjqnkH_OL90aCbrGadIT4R76zAVUWXcFiBd9ijww2PuZG6_J0mLsQQNkot7CyzWj66Y=,2022-09-12 18:57:42-03:00,@gleisi @MarinaSilva Vcs são hipócritas. Sujos e  ladrões,gAAAAABj7UmKrUqbhgA8Rt5MZ2dDndnx_8HpuqS_vkeh8fK9IPQqH_9EnDXG9vzdwZDsnNQ9VzX-A9BypNSRhAwHJQWUub03b93HdvyFhcVYaFukYLlVwnDyUwb7IVZl5dBkwXCaYBnwjW0ZKXov5PRpS3L0dWD6pw==,1,31139434,0.5613829,0.6261285358185616,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKUnRMY26tamMFDzP6IfYaN6U2B7oOEBAqXa9k_fzid6RBTLPH1AiR3RoKw4NB42tIMUUsPmNHY5s2gIo1GHqw2kDYc7aM55MWz7c-NiasT3Q=,2022-09-12 17:35:13-03:00,"@CardosoJrDavid @Lima72023680 @bernardokuster2 Só está ali pra pegar uns cascalhos do fundo eleitoral, e desaparecer por mais quatro anos.😉.
Esse jabuti sem casco, não muda nunca.",gAAAAABj7UmKrVeFqvmSnqOcdve72-sDyWOzqSeBJBpQA-35zAKvW3FHWWy3YlDJCcwaKJUR-tb7beI_1aWSXLXP8Cik7gjbAjHExOHzQzb688a8r-pubaMioR1IspZhYWJEM4YmSdQp2uVhWXw2UKk7yzoPjCG45UpszbLif5bvNbd3zAOEN-4=,1,349885495,0.36395392,0.8205747288928541,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKH8znZzeNKFmvlnB4huUzuRi4HbCL0aR5oNQq-cy4x5E0urxfRRIygKhB7F8pQBCqui3CIuvr5nqOt3iuT0SyPiUigr35fhjCFPM9NX8Rxd8=,2022-09-12 21:28:36-03:00,E eleger quem vai ajudar a desfazer as reformas e defender as nossas agendas inegociáveis. Minha federal é a rocheda @mariamarighella ❤️,gAAAAABj7UmKspmn-B2cvl4u1pin9EPIqVebiYLQ4UFN6hVdA6KmaIuUO-j5dIZIWbZasxoms_cy3Ilsm7Hyvk8DDe2bAQiAxfamotBbNeYCrWn-vuxsj_7SCQPROgI_6cdmwes7QZdt9ahJAZDrCfxG0MNlhUmHkXh-2k9eDN-7A1TjW_Venx4=,0,1220387710462021633,0.004577782,0.9999838578495437,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKb-qZ9jZgE1YmiWfd_VIe_ZBlC7np0VYZRb5qTsspajZQxEnb2PWcZ812ofCz7gb05xz0hDmO7Tro-t-ZBJPtmUUL3PT7Q1nB2AAWBcc1rnM=,2022-09-12 20:40:14-03:00,"@coroneltelhada Coroné, bora falar a verdade?!?!?!",gAAAAABj7UmK_qXPshg5sTKyQp2uV-_imk1v1qyq0Vne9mO1IdCNkt_M5iKYUGZmxuHB0F4Pkodkk1qNLoO9AuF-7ezZSAOt8BmesiTv1dWIBKqYpFeMjEXj-woCrBr8TRgDG9WbGvQNAQFX93TbgCuOMdQdP03Bgg==,1,986566884,0.21672173,0.046794490817272306,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKT0IcJemsAgzeKayzeXi1Pw5OzzWK69qJ4eCiMlbeB7V9wKavtn42cKF-We8KhW3Z2PRUkN82xIDw7j8PHjplF-9YXWlTMDTUfF_VI0oAQcQ=,2022-09-12 22:54:56-03:00,@filipebarrost Bota pra torar nesses vagabundos!,gAAAAABj7UmKG6Ma3Tzk0KNZP1YMO7vrnREVPplDXBTH8EKNkfjCVOdnQRNz4FbT94-t_zqNRtTOVb1Q5zPhSK5YoVOb7Eqikp5I2nHyVlmUfQSepxHva7a2VWUrB_AXzoGj0VbhboiOJtG3jOlLLs4nElrYvAFMRQ==,1,225925013,0.82990324,0.06961553938457177,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKstzPpSPJgN_jaxGjm6Y-0PnH75Rwn4jNvuZRKyBPj0CaYHk_ASd470w_QootaNVQ6mc7fZleoqc_2g5OM_aqd8Av_fI8G5A7yG8wfRjZ3Sc=,2022-09-12 23:25:51-03:00,@FelipePedri @mmvsantiago Vital! Esse IPEC de hoje é crime!,gAAAAABj7UmKODw0mTN7aA-aEVFTiEk44zlG1-kFxhAvgLfz4TrWu0iue8tvLqFQY5-SKTICpzHlg-iz7qgy2mRSUv8W5-y5CwXlJkcWSX5ccdg3RuUWC8TsoGSimiZVUiSXwW8Xo67jLCY1vU8PNczrg3K3u2bONQ==,1,4440663556,0.13599443,0.6088749179160774,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKhkYg8HCZ9QyRZzFL6fr9i5nnqpHJwRlONfqkCiMjG9o5CZsawiZqGVuwOTjNhWICjrmcjrWlXKjpmJ97HC8IbG-ZRMDtA5wHdmlqfU3Lucw=,2022-09-13 06:12:34-03:00,@marisa_lobo Só mente esse pé de cana kkk,gAAAAABj7UmKFAmKgMy9DtzUhOgFBmOm6MEKHLePBdE1MeJZYJfZmxk7pUCRluaBcCiR3XMowYwhx8xu9awrpziIZMPDQf4ipfgdZ78N3JfspeC7h8Pdw7AzKtK2MXpCUlcQ9sRLpDW9034_mopgV4wwjMb8wouj1g==,1,340331807,0.879254,0.9787746881519528,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKU3mYjMvvW9czNwCuIZE6PjSr0qZdMMfqhaPSs_3zofEJVzeLMgdd0yOiLrmjz_lZ5tdom4o1T-KM99moVN7c2l6Rqyjry4lYp7Nh58LJUC4=,2022-09-13 08:41:09-03:00,"@andrepdt12 O Ciro Gomes que deve respeitar o PDT, vcs estão destruindo o partido do BRIZOLA",gAAAAABj7UmKlXR1lvUa9yDO7bYq4FQ6uT1F6NyF6cO0XXtWtZjW7EkVjvaGAuEpq0dNR5ksV85hOx9jtXC_A-04VRT7XQcvDFPxpfMnBXW7bR-eJxr2TnHhCVkLYFU1qSxa2djCZ6GFZus1D5G1MqbUDdbOiitwIg==,1,165922194,0.19194761,0.4649605504513177,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKmAuuIXBzlY9gBlzYvVEuuYHgqdqQDNzhepNFv4EVuTL9KMaqLI8qDFeKlqJC-t954CGlNTcHZUo7Z_TcS47KbvdrXlRbmGSW2Wwn2g9lyQQ=,2022-09-13 06:56:21-03:00,"@Oficialluizlima ele mexendo nos papeis sem saber o que dizer,  bufando,  não tem preço,  é um picareta",gAAAAABj7UmK9z6-rIWNsXWDMInNHmE18g4GcB48EMAPVihZNyLQiwwJMukAwpbC2KK7_CHQGOHldtoZsg-pkwDYMFYp2bjECbKAppHzsRrrOXxOyDoxYwDnn8lasufWDyysCm31qkgIZJj32pim-VfwCMFv5qCj7Q==,1,966061552943222785,0.8407592,0.22081675526341024,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKS4Fji-G0UBbPvmnQ0RBy4VoBazZo7504Zi6JTwe10z6sE3vN_SB4ucIBFeyjFuwEL-PMx2U39lVrAfi0ertek7XdrZxTBQ-Jc_vkQaNi_Og=,2022-09-13 10:11:47-03:00,@matheuspggomes Então o fundão é tri massa né? Ah vai te fude,gAAAAABj7UmKOa4Ghu6IFSPBkwmc4bLtVvyfieMJoxx2OLKEznizz7HO14dci1Y9-ixhtwBaxKOFCab3yTb0vprBDeBYMlb_1iyV8J_4LPYPbNOaD6TcuF9NRhywOT1X6pWpJk819KUb94_UDc2Ln8xH9HjNLFESww==,1,1083017623837777921,0.74906397,0.9961842676053987,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKWs8oEh84IiKAncae0PSXVV9S7A2wvNTYJfMTyucs8XhOpQ84R3qKURW5TMU337JZupMZswL48uQ_hgdDPNvKfAkEe00mqHQKASFFG8bG9y0=,2022-09-13 10:38:23-03:00,@CarinaBelome 🙋🏻‍♂️,gAAAAABj7UmKOvcy0WdWyPjucNNCqD6OzSaijlILUxkSpCWfNNyicM7YVCSPuCuB37Iryuqi7K0XF1jlgIup-s9fPTcVapp3d9f0IB8LYJhZTg6v0M4cTE-aeZeZZYFN_P0dQNig25nmbOwDr6qhoZLzggBbKeWx6w==,1,1238554035092930560,0.091932215,0.682409625911611,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKcIgFQLppr7O9fmRuA_LDqoYTaDozevB4iGJLocELCLVzu2H7yT74VT02lQqYaBSSRdWUVUNdlRXDtX5GzEXq1H9HIuONK2NNO5FZES3Sg_8=,2022-09-13 10:07:13-03:00,"@ErikakHilton @jairbolsonaro Flopou demais, e olha o que tem de bozo ali nessa cidade não é brincadeira",gAAAAABj7UmKeNGLy4IvG90EXGnyXZqLFOq5zpWU-3tJOa6toFgGdFf8v6XVmYyrE7rnRaB2wCLNmIhyD4rt4Q08h64JKrBBLo_EhmKLTtQ9d9p23G5Ym09N-eQLKjUEtfO6ESu_zztBffiaJfSgQS0w7CfrDNNv-USvieua0ZMSk3hiCzw9mrM=,1,738143559920934912,0.2260905,0.06027317961624059,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKVKQXEdzu31bxHcqmtLF8kjekyf_uq8rFWToVfcDLUlRIgyR5uKdkSfndNUF_9Pr_LxUx9uJ8L_YysWR9QSBJaQ_U_B-D4kIiAnfQz5pE5-A=,2022-09-13 14:47:20-03:00,@juujuferrari Gostosa juju,gAAAAABj7UmKtxKpp7nfZZdcynzDWNBaygGdCGr7UmBGFBy4qzlKOYY1kRekFWt3_tdI7goyT_2ma1INb92_b6Bm8O21H6EwgzXh67OEh4Y7AH70yoA8nls16Q-szU5N2BhFo74o-rO6Qt4d2qqBjV0C33UucfcQtQOxzB7-J0FKizfCebD2KiI=,1,2640694478,0.96900886,0.682409625911611,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKMac7O7UWqr8FZxtFVQWLLqz_SCpj8HX6gyDHO5bvKu_mjriADv5WCcmGgAxmVPY2aS88tYTam_ihk-N7in4zvX3laWi4QWjqaK5p-MOklww=,2022-09-13 17:44:41-03:00,@filipebarrost Cadeia pra esse vagabundo...,gAAAAABj7UmKi868BpDIfC0bjvMM1EDVrydcfsrv-x_BVFkBNhNFdS0wDUAasmKCMzn38KGtLkWchU_Fsi66e3YbFfpWs9c4CrNKmCUCTUj_Z9pKQkl31rzh1JYzrpOB_PJhJVBWI3riALXb8KzzXeCTQNi7aPdd1A==,1,225925013,0.7002107,0.9285520593972381,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmK_PvYmHl7pLu09THj5gYdCk_mn2EsZQ__u1Y0DcZeJJNsxG_U4Yp8X7GWFVghtbvdiWYDwIH3E3IaQFBxANxfMriAK7uBoKTh3XO60csZOB0=,2022-09-13 21:31:37-03:00,"@SargentoFAHUR Lula também tem fotos a 51 com a manguaça
Chora Rita,",gAAAAABj7UmKRn_qz0iMxkxdyMjF8BOatxNqYOhBJWwF42JcjEBnkj7AqdmYFCSscl2OIibaNKDxskY72_RNvaa2egngwjcEo0SN4me3FHKuZiIEWc9bvcdqdJKxzCTqpJeRP3-DxAUwr9yIpiUMNKJovHkN4-p8M1fOt2R3DS8ITzvTHtG1UJA=,1,255300173,0.20761444,0.9416952436500144,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKeprpfj01Hbk2ojNgHdK3WBkl2AlDx5TVCybDXh78w4CtysKBDIizYQE3wH9HL0g453qzTpw4GxDT4WQSGw1nBrl_nVVfCUKb1CKAIaca_rQ=,2022-09-13 20:40:43-03:00,"@luceliaoficial Tá tudo invertido
Hoje quem é fascista são aqueles
Que são contra o sistema comunista
Quanta incoerência, hipocrisia é o nome
Esquerda caviar, socialista de iPhone
Triplex do Guarujá, fortuna extravagante e pá
Artistas de TV defendendo o PT
Mamando na lei Rouanet com gordo cachê",gAAAAABj7UmKG_VzZSxaCCFjqmZ4dcY1ns26HEjJKadX1d4yZhcg_fj8p5jOHUJtUaJPm0d-bKdep6WHP1NlinR5Y6m5NeSApTDVB-4io1MDBsbzkOba0tLDHFSY3sk9frrwuHZz4vYajvvRaYIeMTmY0UiLfHnX8w==,1,301834723,0.53806937,0.9999537872762492,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKjPSj2eZdaDd_oyqXqYEzTkUCVUE7WOUUBaGNpkxIFN6QeV-6lQtfVZRPYJyIeUhjQwCg_T6w3Xgi8pOI7BFJ_Q50noEFccsgiP7S06k5t6o=,2022-09-13 21:52:20-03:00,Meu compromisso com @bellagoncalvs pra deputada Estadual em seu voto? Tem algo errado aí…🤔,gAAAAABj7UmKNvsBrN5iXQFVDp1XeoD0c3GJhVoIr4OtFz3wwTgY2tcRn3yYfhJ9LfMXNRVWIbymXY7ZzPMq4drHL7LANg9ZSpdyU8AVBvf8BVpOiZ2Aen2MNin3lOUXl-JJDB8D88T70byLiY1zgjKlrG0mAJCTfQ==,0,469918968,0.012264683,0.999992542142919,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKOzWD0WpbvPKuWZBF2HJT5GtAofi2L0TA-xKCH9AF5ZGNbkPLB3buZIggZqEP7w6A-RHa0paCAAsH_aQTpjV5IMSmnaUrRZaQy-PII1HrIgE=,2022-09-13 21:49:17-03:00,@FernandoHoliday Mas vc não conta pq vc é idiota,gAAAAABj7UmKH6_pqGCm4hQ2tRwrfP60OkP9jSRtD2gBpoY-v-xK0TT-fd7p-ZQfBe3-BhnRRWA_B3XjKeJExHIvX11BpN8RuhUC3ksdh0PZzSkEAyKFlcrvg_CQ_TRTGbXl-BeeUPj048sLRO_91OkK5CrdpAGOMLjb6V-AZXiHa_1qxvpJBIM=,1,97081119,0.5585633,0.9969540438635826,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmK1rmmPf56uhykM0ACLY19zgS70cxHwbMMrnJ-ml33-vjNSNGBoE2QaIT0Z_Y6c0_a6vjZpCZmMeMCKI31TPH-kMyg7OpgQRkL_l4IZaT9hAI=,2022-09-13 23:51:55-03:00,"@juliarochasim Puta que o pariu, faz 4 anos que morri. Estou oca, dead inside.",gAAAAABj7UmKFrdjPAkt6WiIvtMI_v5qUSyLqV3yuFV0wst1dunTdcN_sGZwn5v6Ysf0URwomzxJPnve4IUuMH8zM5QJwurab0as3DZrY6npnUULu66hOJIKtbenytLgrevdZ9VPvwinCa_Pu3DnFkRIkMclPYUp2CZ_5h7co4IMNrThQPhPi4U=,1,1057825300984291329,0.7420208,0.9988402621849594,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKUDgHnt_0zTyVw0PVX7jAZFGFWOmV4w-LLIDEJrBLPx_ubgQLT1KfpFfiF31gy2Czoj_4BctHX-_iT6m3B3g3kMrd1L-6eQ8CwC4aSxalBzo=,2022-09-13 22:58:03-03:00,@juliarochasim quero saber o diagnóstico aaaa,gAAAAABj7UmKPUB8XnTfq7nZJ1iNxPDdaK7GslMJ8uIX9G2B__6jd_2zEKZ4_tAOWavESRCY_d64CEO_MaStPg4lYxoM1fvOP5lQwioBywVTY2ovhuki0AEeC_oB80bY8yTn3YIk8ABsbB80GO_mkOon5yQMlobiGg==,1,1057825300984291329,0.13734503,0.020300933549596854,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKYMhs2rZPHyFGTVgZUdN7lhCcYmashePZMv5sAQPG80EN3HE8qo9kTAdKioIestwhupax38lVVgs3-5NVwc8xBEshAxtMJQSFuAbkO9L6z5o=,2022-09-13 23:59:36-03:00,@majorfabianadep @jairbolsonaro Vagabundo cachaceiro... ladrão e canalha !!! Vai pros Quintos seu diabo 😈🤮🤮🤮🤮🤮🤮,gAAAAABj7UmKT1bCyxA8PM7YMYB3WsAzVh7IyN16HlmaB6W5KJTPjMM6YhwCdsfJi1PtvVMQsV9MlrzOtDl0CFQVTb1a7k5zmAFb-xXeo2IWg_4cqCMvJqUU1dJA995-M__xF6dXw3eqV6UdsKRJP_6KImRSHtFqrpcKi2UFEeaCMuwnvCu6ZJs=,1,1084712593292443648,0.9287837,0.999923922450573,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKT79olKKIcD-IfzjpGZbmJhO9Xv7xxy8sWe0LoyorXz-VGOKLJcFQ0sEe449v6-aPyjfQsNEaOo6aYSG5V5Ow7RcF5cbixgRsvaUVkn0Ebos=,2022-09-13 21:56:27-03:00,@CamargoDireita O teu leva fila na mão idiota 😂,gAAAAABj7UmKaGtJdHlEKbhtc4dQud_CjpGMP6_nwNYENzwoO5X0XBVgmjDUitwHDDSDGYOXsNTDfhtUMbfZAceuawGa66NRa4aEybf1N7vpmExDe3onG_iBOrGaOnbNNCORqECM3rg4u5BGL9tVxDxYKxwAXxUgdbPlsxalq7_cCTFB9XHy6aI=,1,1489189886670381056,0.7122676,0.9993140277659235,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKMrjaJ0bnKNcOSwYsiZuQhkiRo-SypI3u1-JwQBRfpNBeOfLo3Kuj6r2TTd558jJoL1suE_x0oTbDqVpq_NAD20fEW6Oo1PuSZsaDqg61ckQ=,2022-09-13 22:53:41-03:00,"@JulianaBrizola Sabatina com RATINHO é putaria viu. Precisa disso não, Ciro!",gAAAAABj7UmK7ckxpsKLXEFXmBW-WowpJ35-4l12ypmhsdnVEEJi5F7d-O6C5gXV9hb1HTStthULOMYTrNvM8opEbPaiwMIz_YqjK6gUJmOdZMBUInSktRodkla5JBMzoZgpMIVAq0jm70UZyiSNy78C5il0HjtECg==,1,29994116,0.82249707,0.0009282614424418855,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKzVY7aPiIR1GPPu6hq_Dlw_dn_djxWgA1uA18psI7ZTbd9OLjmhgOCRjcPrYdhqvCTVzCK7n0uR98RgfmrCkhERduNdEQ3cE0YDOCKMZRGiI=,2022-09-13 23:08:22-03:00,"@rosangelamorosp Tem que dizer que ele é ex juiz , @SF_Moro  estelionatário 171 se passando por o que não é !  Diz no vídeo que é juiz ???",gAAAAABj7UmK7XwexJljLcvA4qwtfttJSeE_yKkkhec7K5oM_RXpSFdQecnA5C06YJpvCqn8D3O9GYDP6g4SSa0MKJy5SdwOvt0SEaT1ZlrggAAKuOKvS9dLC4tl5zU5hgDH0EwFvvcA6CHXCgGoKMRZr3Acs3PApQ==,1,3096479489,0.024855599,0.9840007225185058,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKU9qJ-6s7rTdO6knyT42JeA5C_JLBxORRPsoaMDYxHu4YnSdHrVkQ8naenz0g5335JOsjBELUTru1aZh3zN6EB6AHCfII8By-p_RmTFgr4eM=,2022-09-13 23:59:47-03:00,@renatafalzoni vai q vai mana,gAAAAABj7UmKYq9HPoA74CSL0DH2Xvn-MqXe7cnAvqFZRVXMnJ3aeIvLCOAGh-cRBya866L6mKzDBExDbK9Aw9kHSv5k7zw8JE1Ojk0V3DlatZDg2eua2Tz9UJC8csYUrbZzckTvW4kXGJlSHoVr1S1Sw4JgaCSOVw==,1,55073631,0.48928162,0.9817099504413156,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKMeqzkjcT_RZqabSbplLbtGWLn0mCE-be0HwfVTu8XS0G5zDgsPXCObbpQA4hSf0eaJVH_NYfEiVFSWOPZmaj03MfkA6HbQyEsM3MCedNVfw=,2022-09-14 00:39:33-03:00,@Oficialluizlima E dizem que ele queima a rosquinha ainda por cima!!! 🤣🤣🤣,gAAAAABj7UmKGqQwFmbdR1f0Cam1GAcbgGzpNTLVM1ib6ZBTKDTGLsY-VdegPjHEeUTYOi8whk8oh5mvdsz0Oxu9T1tQtFKm8gVBPk0OlNbSTWgxJ_28Uu-_NzxnSesXN7iFNBp-d_72c5A-LYiHMisDBtIeldxoww==,1,966061552943222785,0.3702455,0.18245710416188898,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKIJATG_HOkGU-whCdlbsGef2JV8HZUQyxzr4QPzKHcRYn5WLB5jbHCCarfsk1n5-pnIjL5e6q1c_0d-9px93TjX0k8FddC0MI2JkzjQkY41k=,2022-09-14 02:48:02-03:00,"@pauloeneas Nesse nível  não é apoiador...

é adorador.

É um fanático de uma seita , é quase um homem-bomba.",gAAAAABj7UmKjlQy3XBTAOAlz3Upz6ixaIUeFkZLq0HcE22Qe-8L-A3QYYN0wFNEDUQKh3Qd0ppcBeYqqKH5LVzTud3uqXI6GoMDUfmMac2xPkKZAvHmZVDB8PccmICtrMC_xLHDjiHOgaRVvgQOP-lT9WznE74_rA==,1,73303613,0.19379695,0.9829688383705988,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKBq5p_Uory0CgyW5teCc9pGxhNwrv4K9wyehYoFrtqwjDRiW8QhnWxtMlryuhWENBviEY8RRb6QKg64MfrljEdA4jv05NO1LupshjIVe5OZ8=,2022-09-14 11:01:59-03:00,@juliarochasim Mulher do céu pqp EU VOU NO MÉDICO AMANHÃ,gAAAAABj7UmKTUFAhzoG1xoryUgicBm_sSkKZxfUwYHMEbruyNh6y0fegcSreKJ6dHsTvhAxNZmcJoEmY5Zm6drB8joX7Kzh5i8w6ZuNmz5NkKiWJe13hYsyhOBvsy4N6qoYbk7QQRywHOUNYUhflUArsVhdh6xsAw==,1,1057825300984291329,0.41513163,0.9428501449962979,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKzP3qjPV4D7Vn8O93q88QHJ-J5nDZ8HVnLTEBTUqPl9Q4d0pXy8rnopvBEfN5KLK7chxXUqL1atb35XXATqUVgD_EhmZqFzh-tu2xzh-4EWs=,2022-09-14 12:44:08-03:00,@ValeriaBnews A ativista política Tuconopetista travestida de jornalista é hipócrita tanto quanto os outros mesma laia. Vitimismo feminista de autopromoção.,gAAAAABj7UmKmzjXaPxeO_Y_SUlBEpPLl2BgNE2M7SoEYn1RM5HD4Tp2n20UvMJOVxAitvxvR8aILnzozRh5xghG61ScywCmuD567VwYTGxL7QCO7u1j322VxIoKIMdyPURR5B6nVN0gF1LJPC8I2FwxiT5qiRW7pQ==,1,1161356750022426624,0.36885384,0.99990024228241,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKg4X2IYCsfQGSuKXn6-lDxQXA9I4j3TxKJg3zrNXIiVZO3g4uC60aE6nKWwMR3AT8IMRvPct4c4NtpamoN1qPc8Q1U6Dc7-mz-Y7FJCXlSzE=,2022-09-14 12:30:09-03:00,"@ValeriaBnews Douglas não é Bolsonarista, é PATATISTA",gAAAAABj7UmK9t2YseBKlBOutlsMIbAGxNkgHN0ScTA4G8SYtZoLviXsqxv0dCdjWfzRiWQ6z30pyT69TQEngZpaBudmgrFe9suyq6G0tuJf5XJuPVbbZduSiAZohn6iCajlIjU_J9iTDogfa-jmM1DMy4kN9mMaFQ==,1,1161356750022426624,0.35685733,0.3919038612149491,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmK7J2jGeE9yhjs7ZCiJ_AGrxDVKbwyV8uvFwXJMtyyLShkT8Eh48FTT8wMKUvXfy9bG06JZWWXjjfOi8uhoz9-MIwPesxrwUr9-XqB50I0yd8=,2022-09-14 11:50:26-03:00,@juujuferrari @Pedroca50686672 LINDA BEBÉ 😏😘😍❤️😇,gAAAAABj7UmKcuop-ahBDJROY58-VC9wBTnyyTOxiW_77PfAmNsqdWN1IWzfzw7dtpS5MhOS8x8uICyJk9LQNv1S-cecAXS0JRn77BpqW-T649NR5yy2ZcYaZpPU2CsIxqQiDWDYO1LwMeXJV1lL2-A_KgAst7Yqws6kf33srXVk4MDYxkDMGSg=,1,2640694478,0.27320212,0.5,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKlVFOEv9oZl8_nUeTg__VbaVaeLcwgbdvkNzly5TlEFmiuW9LxQYj5c7wTpZxzW4i09tdPdjCeqthSGGmn_Rsu8Q5jbVYToYNrWNPUeDvVwM=,2022-09-14 11:33:58-03:00,@juujuferrari gostosa perfeita 😍,gAAAAABj7UmKqYZu_RoDQ04S_iqNnaGAomF2imQnIlymoiIWs-qJC2LXj2xgr-yBFNkmRxEU29mhv9Pd99fMPsDf0GqJRGs4rUvU_Cy3HG9EHrvskRcz5aLYw0yn0XnweaK-lpQSxDYnaz972IACBvHlk4l7144DdA==,1,2640694478,0.8596381,0.682409625911611,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKQQEoQI4U5l1avry_3ErNPm4t5Inq_IGwOxAXGWxEB8cR2k8X0TTi1B3G0EP4pYhoLkKmlgzd2bPbY_5SRw7GE-a8uZazHB3qRKcHDWGe4gI=,2022-09-14 14:48:21-03:00,@deregomesrio @claudiocastroRJ O q esse infeliz tá falando?,gAAAAABj7UmK-m4Z-LVCx4EN8p75PfQYfF_Pn7N6qn56d0tqO1iBWX_Vm8VAFiNsdmr7uiGp1NUKKGNw16E_CCLlouhA7nK_-dWBo02zav_p8AkTRcgkoAXzPYN8-nkyKrwgTRuq7x0nhM1TkcJEakCuiqNJ17GXYgO_ySyHKLFOs6nOgMEBUyE=,1,144001797,0.2765738,0.052139132361201664,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
